id	age	hours-per-week
21674	20	40
21675	23	40
21676	24	40
21677	48	40
21678	22	40
21679	22	15
21680	28	40
21681	28	45
21682	34	55
21683	25	40
21684	48	50
21685	32	43
21686	31	35
21687	65	25
21688	56	35
21689	22	75
21690	27	50
21691	27	40
21692	30	45
21693	33	40
21694	50	43
21695	19	22
21696	42	40
21697	37	40
21698	26	40
21699	32	40
21700	43	40
21701	47	40
21702	26	40
21703	24	40
21704	34	70
21705	33	45
21706	35	40
21707	57	50
21708	45	7
21709	42	40
21710	25	35
21711	56	40
21712	25	40
21713	23	50
21714	35	50
21715	28	52
21716	41	60
21717	26	40
21718	37	30
21719	22	20
21720	30	40
21721	42	40
21722	38	30
21723	49	40
21724	27	60
21725	43	40
21726	68	40
21727	41	40
21728	25	40
21729	23	40
21730	68	40
21731	17	25
21732	45	40
21733	45	40
21734	30	40
21735	49	20
21736	42	45
21737	29	40
21738	21	40
21739	20	19
21740	59	35
21741	26	55
21742	25	37
21743	33	55
21744	35	40
21745	45	40
21746	66	28
21747	67	40
21748	33	36
21749	38	40
21750	72	12
21751	21	12
21752	39	60
21753	41	40
21754	22	12
21755	49	50
21756	24	32
21757	25	40
21758	26	40
21759	50	40
21760	23	40
21761	41	48
21762	60	40
21763	67	7
21764	77	14
21765	62	60
21766	22	35
21767	37	40
21768	17	10
21769	52	40
21770	31	35
21771	23	40
21772	27	50
21773	38	45
21774	23	40
21775	22	40
21776	61	40
21777	55	40
21778	23	40
21779	39	40
21780	38	50
21781	25	40
21782	25	44
21783	66	24
21784	30	40
21785	32	40
21786	43	40
21787	18	30
21788	20	60
21789	20	45
21790	34	40
21791	33	40
21792	40	60
21793	33	60
21794	30	42
21795	41	30
21796	20	12
21797	40	50
21798	44	40
21799	50	35
21800	38	30
21801	30	25
21802	45	40
21803	25	40
21804	22	40
21805	25	40
21806	63	40
21807	55	40
21808	26	30
21809	22	40
21810	41	40
21811	21	40
21812	39	40
21813	82	8
21814	18	15
21815	60	40
21816	22	20
21817	39	40
21818	34	40
21819	50	30
21820	53	40
21821	27	60
21822	37	50
21823	25	50
21824	33	60
21825	34	55
21826	35	65
21827	51	45
21828	33	40
21829	57	60
21830	25	40
21831	56	40
21832	34	85
21833	36	40
21834	46	40
21835	55	45
21836	88	40
21837	60	35
21838	40	20
21839	21	55
21840	46	36
21841	56	50
21842	36	60
21843	67	40
21844	35	60
21845	20	40
21846	34	40
21847	23	40
21848	19	30
21849	19	15
21850	25	40
21851	53	40
21852	18	40
21853	31	91
21854	33	40
21855	33	40
21856	45	36
21857	35	40
21858	20	40
21859	36	40
21860	36	85
21861	51	30
21862	45	40
21863	45	36
21864	24	40
21865	28	36
21866	63	22
21867	35	60
21868	25	40
21869	36	55
21870	44	30
21871	49	28
21872	52	40
21873	27	40
21874	35	40
21875	51	50
21876	49	40
21877	35	40
21878	28	40
21879	37	50
21880	65	40
21881	24	40
21882	30	40
21883	38	65
21884	58	55
21885	57	40
21886	40	45
21887	42	40
21888	31	40
21889	17	20
21890	42	40
21891	25	40
21892	40	40
21893	65	80
21894	29	45
21895	31	40
21896	71	20
21897	34	40
21898	25	40
21899	40	30
21900	67	25
21901	40	40
21902	18	18
21903	38	50
21904	38	40
21905	42	40
21906	36	32
21907	23	40
21908	56	40
21909	36	52
21910	22	40
21911	39	40
21912	36	40
21913	44	56
21914	38	52
21915	19	40
21916	37	55
21917	57	16
21918	54	40
21919	18	30
21920	22	72
21921	63	40
21922	38	20
21923	26	25
21924	40	20
21925	20	40
21926	39	40
21927	28	42
21928	30	5
21929	42	40
21930	42	50
21931	21	40
21932	40	40
21933	36	40
21934	67	35
21935	65	40
21936	50	50
21937	18	27
21938	31	38
21939	36	50
21940	20	40
21941	34	40
21942	24	39
21943	38	40
21944	17	20
21945	52	30
21946	34	40
21947	30	40
21948	49	48
21949	45	15
21950	46	35
21951	34	50
21952	21	30
21953	17	30
21954	23	40
21955	32	40
21956	22	40
21957	48	35
21958	27	50
21959	43	40
21960	44	50
21961	55	60
21962	31	40
21963	34	48
21964	34	40
21965	37	40
21966	21	10
21967	35	40
21968	28	30
21969	62	40
21970	40	40
21971	34	39
21972	32	40
21973	70	34
21974	23	50
21975	30	48
21976	57	40
21977	34	35
21978	24	40
21979	41	35
21980	38	40
21981	48	40
21982	43	40
21983	18	40
21984	35	40
21985	42	48
21986	30	35
21987	42	45
21988	48	40
21989	70	28
21990	37	35
21991	51	40
21992	35	40
21993	59	43
21994	57	50
21995	26	20
21996	26	35
21997	19	35
21998	34	40
21999	56	55
22000	25	40
22001	46	80
22002	22	20
22003	32	40
22004	72	40
22005	36	40
22006	28	45
22007	76	25
22008	37	40
22009	42	50
22010	44	44
22011	33	21
22012	53	40
22013	28	50
22014	69	20
22015	20	27
22016	33	50
22017	47	60
22018	50	35
22019	22	45
22020	20	40
22021	42	50
22022	23	40
22023	24	50
22024	32	45
22025	41	50
22026	35	40
22027	40	50
22028	25	40
22029	34	20
22030	23	40
22031	30	40
22032	55	45
22033	26	40
22034	42	60
22035	39	60
22036	52	40
22037	42	60
22038	25	48
22039	27	35
22040	30	40
22041	23	40
22042	47	40
22043	58	25
22044	18	20
22045	52	35
22046	24	48
22047	58	55
22048	35	40
22049	31	40
22050	46	60
22051	43	40
22052	21	35
22053	52	60
22054	24	35
22055	22	48
22056	39	25
22057	34	40
22058	58	40
22059	26	25
22060	29	40
22061	67	40
22062	28	35
22063	62	40
22064	54	40
22065	36	65
22066	18	18
22067	25	40
22068	48	40
22069	56	70
22070	30	24
22071	41	40
22072	59	60
22073	36	40
22074	30	54
22075	27	40
22076	19	30
22077	30	15
22078	47	25
22079	39	40
22080	31	40
22081	44	40
22082	37	40
22083	28	63
22084	38	40
22085	26	40
22086	44	40
22087	40	50
22088	53	28
22089	31	50
22090	18	40
22091	43	45
22092	30	35
22093	19	40
22094	36	40
22095	19	40
22096	25	60
22097	36	60
22098	22	50
22099	42	40
22100	33	40
22101	38	40
22102	21	40
22103	33	40
22104	52	40
22105	30	30
22106	18	10
22107	24	24
22108	17	40
22109	48	40
22110	66	32
22111	46	40
22112	55	60
22113	28	40
22114	33	40
22115	44	24
22116	43	40
22117	42	40
22118	39	40
22119	23	50
22120	20	20
22121	29	35
22122	54	65
22123	34	40
22124	30	40
22125	59	60
22126	40	40
22127	37	40
22128	45	40
22129	55	40
22130	49	44
22131	67	2
22132	49	25
22133	30	40
22134	56	40
22135	29	40
22136	33	40
22137	25	42
22138	28	70
22139	23	40
22140	39	50
22141	37	40
22142	39	40
22143	32	35
22144	26	45
22145	57	40
22146	36	50
22147	30	50
22148	27	50
22149	21	55
22150	22	40
22151	43	40
22152	20	40
22153	30	65
22154	57	40
22155	42	40
22156	29	45
22157	44	52
22158	28	43
22159	42	40
22160	26	40
22161	29	36
22162	42	30
22163	30	50
22164	21	10
22165	59	30
22166	21	30
22167	56	40
22168	39	12
22169	21	50
22170	48	37
22171	35	40
22172	43	60
22173	23	15
22174	17	12
22175	41	40
22176	35	50
22177	22	35
22178	53	40
22179	42	40
22180	36	40
22181	44	50
22182	27	40
22183	39	40
22184	59	40
22185	34	48
22186	17	23
22187	31	40
22188	59	12
22189	39	40
22190	46	40
22191	31	80
22192	27	45
22193	18	12
22194	46	60
22195	55	40
22196	48	43
22197	53	26
22198	44	48
22199	43	50
22200	50	40
22201	56	20
22202	27	40
22203	20	40
22204	18	6
22205	34	50
22206	38	40
22207	40	15
22208	55	40
22209	35	40
22210	26	40
22211	54	40
22212	22	40
22213	52	40
22214	33	40
22215	42	40
22216	19	10
22217	45	99
22218	53	72
22219	46	43
22220	25	40
22221	90	40
22222	33	40
22223	45	70
22224	47	40
22225	38	43
22226	35	45
22227	37	30
22228	53	70
22229	56	40
22230	18	15
22231	44	40
22232	50	36
22233	26	20
22234	36	40
22235	37	40
22236	32	40
22237	38	60
22238	62	84
22239	46	40
22240	41	41
22241	37	15
22242	27	45
22243	38	40
22244	35	40
22245	34	40
22246	50	40
22247	28	32
22248	67	35
22249	34	30
22250	19	25
22251	23	30
22252	50	45
22253	45	50
22254	17	16
22255	59	40
22256	25	48
22257	21	40
22258	50	50
22259	17	20
22260	63	40
22261	31	43
22262	45	40
22263	25	40
22264	20	40
22265	31	40
22266	42	40
22267	56	40
22268	47	46
22269	69	32
22270	42	55
22271	19	60
22272	56	50
22273	33	50
22274	61	40
22275	38	35
22276	50	50
22277	39	50
22278	35	50
22279	27	44
22280	40	40
22281	59	40
22282	20	15
22283	42	30
22284	59	40
22285	54	60
22286	38	50
22287	53	30
22288	20	30
22289	54	40
22290	41	45
22291	33	55
22292	35	30
22293	22	50
22294	45	70
22295	29	40
22296	56	60
22297	23	25
22298	30	35
22299	17	25
22300	35	40
22301	25	40
22302	42	40
22303	42	40
22304	19	30
22305	32	45
22306	44	40
22307	53	36
22308	47	60
22309	24	40
22310	30	40
22311	42	45
22312	19	40
22313	37	37
22314	26	99
22315	25	16
22316	52	40
22317	50	40
22318	40	40
22319	32	40
22320	37	40
22321	42	35
22322	47	40
22323	47	40
22324	28	40
22325	27	40
22326	61	40
22327	47	40
22328	30	40
22329	54	40
22330	56	40
22331	69	24
22332	30	40
22333	36	40
22334	42	60
22335	45	45
22336	39	20
22337	26	40
22338	28	42
22339	31	40
22340	32	60
22341	51	40
22342	29	60
22343	38	60
22344	64	10
22345	26	40
22346	68	22
22347	32	48
22348	29	40
22349	51	40
22350	21	40
22351	26	40
22352	33	40
22353	26	40
22354	52	40
22355	31	55
22356	29	45
22357	19	27
22358	51	40
22359	45	40
22360	20	32
22361	40	48
22362	43	55
22363	52	40
22364	46	24
22365	24	40
22366	20	50
22367	38	60
22368	44	45
22369	24	40
22370	32	75
22371	49	35
22372	36	40
22373	31	45
22374	46	40
22375	46	40
22376	46	70
22377	29	40
22378	37	40
22379	44	25
22380	28	40
22381	28	40
22382	48	40
22383	52	20
22384	19	35
22385	31	40
22386	47	55
22387	37	40
22388	22	2
22389	46	44
22390	51	60
22391	50	45
22392	38	84
22393	40	35
22394	58	40
22395	36	40
22396	26	35
22397	17	40
22398	49	48
22399	39	38
22400	46	45
22401	26	37
22402	40	40
22403	53	40
22404	60	50
22405	28	40
22406	22	12
22407	31	55
22408	45	50
22409	34	40
22410	27	40
22411	40	40
22412	68	32
22413	51	50
22414	55	20
22415	43	45
22416	23	27
22417	48	40
22418	42	30
22419	51	40
22420	32	55
22421	34	45
22422	31	70
22423	71	45
22424	17	8
22425	37	40
22426	26	40
22427	17	15
22428	34	40
22429	46	40
22430	33	40
22431	41	40
22432	59	40
22433	50	50
22434	46	40
22435	45	40
22436	27	40
22437	31	50
22438	32	38
22439	28	50
22440	32	40
22441	36	50
22442	39	40
22443	23	40
22444	44	40
22445	37	40
22446	36	40
22447	45	40
22448	43	40
22449	49	55
22450	37	40
22451	26	40
22452	34	55
22453	51	60
22454	24	40
22455	67	40
22456	40	45
22457	32	40
22458	21	16
22459	39	15
22460	33	40
22461	48	60
22462	21	30
22463	68	50
22464	24	40
22465	24	40
22466	23	45
22467	40	63
22468	48	50
22469	42	60
22470	45	40
22471	31	50
22472	53	45
22473	25	55
22474	32	50
22475	34	25
22476	41	35
22477	57	40
22478	25	40
22479	40	40
22480	17	13
22481	17	40
22482	82	20
22483	40	32
22484	26	35
22485	37	40
22486	25	40
22487	65	22
22488	39	40
22489	36	40
22490	37	45
22491	23	40
22492	34	40
22493	63	20
22494	59	35
22495	49	40
22496	62	40
22497	17	9
22498	28	30
22499	45	40
22500	40	60
22501	45	40
22502	20	40
22503	19	38
22504	59	22
22505	41	40
22506	49	48
22507	37	45
22508	31	45
22509	21	40
22510	27	15
22511	20	40
22512	51	40
22513	46	40
22514	48	60
22515	39	40
22516	50	45
22517	41	40
22518	21	25
22519	54	50
22520	40	40
22521	44	41
22522	50	50
22523	42	45
22524	34	40
22525	46	40
22526	35	40
22527	38	40
22528	37	36
22529	30	40
22530	22	40
22531	21	40
22532	40	40
22533	56	55
22534	48	40
22535	21	36
22536	52	40
22537	60	50
22538	45	50
22539	30	45
22540	31	40
22541	43	35
22542	36	35
22543	42	60
22544	28	35
22545	62	45
22546	65	40
22547	45	40
22548	47	38
22549	43	40
22550	24	35
22551	44	39
22552	25	25
22553	21	40
22554	29	43
22555	21	40
22556	41	45
22557	64	8
22558	55	99
22559	42	40
22560	63	35
22561	21	24
22562	28	55
22563	45	35
22564	21	40
22565	34	40
22566	53	35
22567	45	40
22568	47	4
22569	41	36
22570	35	30
22571	43	50
22572	53	32
22573	34	45
22574	46	40
22575	59	40
22576	53	50
22577	33	35
22578	45	50
22579	48	40
22580	42	40
22581	55	72
22582	46	50
22583	17	16
22584	23	35
22585	21	60
22586	53	40
22587	61	20
22588	58	40
22589	36	50
22590	45	38
22591	39	30
22592	39	50
22593	48	40
22594	41	38
22595	30	40
22596	50	45
22597	51	48
22598	23	40
22599	41	60
22600	47	70
22601	51	55
22602	60	40
22603	51	40
22604	20	40
22605	29	37
22606	42	48
22607	32	16
22608	19	40
22609	34	45
22610	48	48
22611	38	40
22612	38	50
22613	40	50
22614	39	50
22615	38	40
22616	26	40
22617	23	10
22618	20	40
22619	49	40
22620	23	40
22621	47	45
22622	43	40
22623	56	30
22624	60	35
22625	29	40
22626	25	38
22627	39	40
22628	37	35
22629	38	45
22630	47	36
22631	50	50
22632	64	40
22633	35	40
22634	25	40
22635	42	44
22636	51	40
22637	21	40
22638	53	50
22639	29	40
22640	34	50
22641	37	50
22642	20	40
22643	18	50
22644	57	45
22645	47	40
22646	27	40
22647	23	50
22648	36	60
22649	48	40
22650	40	43
22651	51	16
22652	59	40
22653	32	40
22654	39	40
22655	32	40
22656	38	40
22657	44	38
22658	51	40
22659	54	20
22660	22	30
22661	19	40
22662	31	45
22663	53	40
22664	28	45
22665	19	32
22666	40	40
22667	21	10
22668	39	60
22669	40	35
22670	36	40
22671	18	42
22672	32	55
22673	50	40
22674	18	15
22675	19	43
22676	53	40
22677	49	32
22678	40	45
22679	31	40
22680	47	35
22681	35	40
22682	47	20
22683	43	20
22684	51	21
22685	54	40
22686	76	30
22687	33	43
22688	19	15
22689	49	40
22690	26	40
22691	23	15
22692	49	40
22693	24	65
22694	48	40
22695	36	40
22696	33	40
22697	31	48
22698	53	44
22699	22	10
22700	43	40
22701	31	40
22702	53	40
22703	36	45
22704	47	40
22705	52	40
22706	39	40
22707	24	40
22708	17	40
22709	53	40
22710	21	40
22711	29	64
22712	34	40
22713	28	40
22714	61	40
22715	20	60
22716	47	40
22717	40	45
22718	26	10
22719	53	40
22720	26	50
22721	39	99
22722	17	15
22723	46	40
22724	34	40
22725	45	45
22726	23	16
22727	41	40
22728	26	40
22729	28	4
22730	18	15
22731	38	40
22732	66	30
22733	28	40
22734	49	40
22735	29	40
22736	43	50
22737	34	40
22738	30	45
22739	25	40
22740	27	40
22741	25	40
22742	22	40
22743	26	40
22744	49	40
22745	44	50
22746	37	50
22747	39	45
22748	33	40
22749	41	35
22750	65	40
22751	40	53
22752	26	20
22753	31	40
22754	28	40
22755	71	52
22756	25	40
22757	25	60
22758	19	30
22759	36	60
22760	56	40
22761	34	40
22762	39	40
22763	31	45
22764	22	20
22765	44	38
22766	60	45
22767	65	40
22768	44	50
22769	53	40
22770	28	40
22771	41	45
22772	40	15
22773	35	40
22774	41	70
22775	28	35
22776	53	40
22777	26	45
22778	28	40
22779	27	40
22780	27	8
22781	26	40
22782	53	35
22783	34	40
22784	50	50
22785	30	62
22786	47	40
22787	27	40
22788	55	40
22789	21	29
22790	35	40
22791	31	50
22792	39	60
22793	30	55
22794	39	40
22795	19	20
22796	25	40
22797	57	60
22798	21	20
22799	30	44
22800	25	22
22801	32	45
22802	26	40
22803	42	40
22804	39	47
22805	48	44
22806	24	35
22807	46	40
22808	53	25
22809	36	70
22810	34	45
22811	25	70
22812	33	30
22813	45	40
22814	31	40
22815	21	20
22816	33	55
22817	44	40
22818	34	40
22819	30	10
22820	32	40
22821	46	40
22822	29	40
22823	20	20
22824	35	40
22825	35	40
22826	29	38
22827	21	40
22828	43	40
22829	33	40
22830	61	50
22831	42	40
22832	33	40
22833	35	40
22834	32	24
22835	22	20
22836	61	40
22837	28	35
22838	24	40
22839	58	35
22840	42	40
22841	56	45
22842	26	40
22843	25	40
22844	59	40
22845	65	10
22846	57	50
22847	36	44
22848	42	50
22849	18	20
22850	18	40
22851	28	40
22852	20	20
22853	19	30
22854	28	48
22855	37	40
22856	23	40
22857	60	47
22858	17	12
22859	37	45
22860	29	40
22861	34	20
22862	36	40
22863	37	15
22864	47	40
22865	22	40
22866	61	40
22867	57	45
22868	33	40
22869	54	40
22870	40	40
22871	40	50
22872	40	42
22873	35	40
22874	32	40
22875	49	50
22876	31	40
22877	58	40
22878	26	50
22879	35	40
22880	25	40
22881	43	40
22882	32	35
22883	45	60
22884	48	40
22885	31	40
22886	20	25
22887	28	40
22888	50	60
22889	22	40
22890	19	20
22891	38	63
22892	23	40
22893	24	40
22894	26	40
22895	45	40
22896	88	40
22897	19	15
22898	24	50
22899	84	20
22900	48	40
22901	46	40
22902	31	50
22903	58	40
22904	35	40
22905	36	40
22906	36	55
22907	47	40
22908	57	52
22909	30	45
22910	30	40
22911	19	40
22912	30	43
22913	23	40
22914	41	50
22915	52	60
22916	27	40
22917	59	45
22918	21	36
22919	60	40
22920	69	34
22921	24	40
22922	19	25
22923	60	20
22924	64	35
22925	39	60
22926	51	45
22927	51	35
22928	25	40
22929	17	4
22930	37	40
22931	74	14
22932	26	40
22933	23	30
22934	57	36
22935	20	15
22936	37	40
22937	46	40
22938	39	45
22939	40	30
22940	50	40
22941	25	35
22942	44	45
22943	41	40
22944	30	15
22945	38	50
22946	54	40
22947	40	52
22948	37	40
22949	46	40
22950	38	45
22951	20	10
22952	71	3
22953	35	40
22954	62	40
22955	34	45
22956	56	90
22957	30	20
22958	17	20
22959	18	4
22960	35	40
22961	21	1
22962	46	50
22963	33	60
22964	27	40
22965	36	40
22966	42	40
22967	35	50
22968	25	40
22969	47	40
22970	44	75
22971	51	40
22972	53	42
22973	47	40
22974	20	40
22975	32	70
22976	28	50
22977	58	40
22978	52	40
22979	35	40
22980	30	40
22981	33	50
22982	56	38
22983	21	20
22984	56	40
22985	56	65
22986	45	40
22987	20	20
22988	62	40
22989	24	30
22990	52	40
22991	23	40
22992	36	40
22993	40	40
22994	30	40
22995	41	35
22996	59	40
22997	27	37
22998	19	23
22999	41	50
23000	27	35
23001	50	40
23002	29	40
23003	38	55
23004	30	60
23005	48	55
23006	39	40
23007	40	40
23008	27	40
23009	59	40
23010	31	20
23011	34	50
23012	47	60
23013	64	20
23014	29	40
23015	38	40
23016	42	40
23017	49	60
23018	53	40
23019	35	50
23020	70	40
23021	38	40
23022	36	40
23023	34	55
23024	24	10
23025	23	40
23026	21	35
23027	47	40
23028	59	40
23029	33	50
23030	63	35
23031	18	60
23032	32	50
23033	33	40
23034	19	40
23035	27	40
23036	40	48
23037	38	40
23038	20	47
23039	35	70
23040	22	40
23041	40	50
23042	34	40
23043	23	40
23044	26	40
23045	53	60
23046	34	40
23047	39	40
23048	25	40
23049	18	20
23050	65	40
23051	49	40
23052	64	40
23053	68	40
23054	56	40
23055	68	40
23056	35	48
23057	50	12
23058	45	28
23059	43	40
23060	39	40
23061	37	40
23062	45	50
23063	20	10
23064	36	45
23065	26	40
23066	36	32
23067	47	60
23068	34	40
23069	53	30
23070	32	42
23071	44	40
23072	25	40
23073	35	36
23074	34	40
23075	42	40
23076	47	4
23077	23	37
23078	56	40
23079	50	50
23080	38	60
23081	46	40
23082	47	57
23083	38	80
23084	42	46
23085	48	40
23086	27	50
23087	40	36
23088	53	37
23089	75	30
23090	39	48
23091	46	40
23092	51	40
23093	34	40
23094	23	40
23095	32	45
23096	45	55
23097	21	40
23098	36	44
23099	40	50
23100	20	40
23101	68	20
23102	40	40
23103	20	24
23104	48	40
23105	27	45
23106	57	40
23107	54	98
23108	47	40
23109	30	40
23110	17	40
23111	35	45
23112	56	40
23113	20	28
23114	38	38
23115	19	25
23116	24	40
23117	31	40
23118	44	60
23119	21	12
23120	41	40
23121	18	16
23122	23	40
23123	37	32
23124	46	30
23125	43	45
23126	31	40
23127	40	40
23128	27	12
23129	64	40
23130	31	40
23131	48	45
23132	37	20
23133	28	24
23134	42	40
23135	60	60
23136	17	20
23137	21	30
23138	46	40
23139	18	40
23140	22	27
